uniqueId,gameId,playId,team,offenseFormation,playDirection,down,yardsToGo,absoluteYardlineNumber,quarter,gameClock,winningBy,year,playType
2022102307_2822,2022102307,2822,DEN,SINGLEBACK,left,2,3,72.0,3,5:24,-1,2024,run
2022102307_2997,2022102307,2997,DEN,SINGLEBACK,left,1,10,82.0,3,2:07,-1,2024,run
2022102307_3054,2022102307,3054,NYJ,SINGLEBACK,right,1,10,73.0,3,1:24,1,2024,run
2022102307_3075,2022102307,3075,NYJ,SINGLEBACK,right,2,5,78.0,3,0:45,1,2024,run
2022102307_3101,2022102307,3101,NYJ,SINGLEBACK,right,3,1,82.0,3,0:10,1,2024,run
2022102307_3165,2022102307,3165,NYJ,SINGLEBACK,left,2,2,27.0,4,14:26,1,2024,run
2022102307_3186,2022102307,3186,NYJ,I_FORM,left,3,1,26.0,4,13:41,1,2024,run
2022102307_3241,2022102307,3241,DEN,SHOTGUN,right,1,10,35.0,4,12:49,-4,2024,run
2022102307_3357,2022102307,3357,NYJ,SINGLEBACK,left,1,10,70.0,4,10:15,4,2024,run
2022102307_3426,2022102307,3426,NYJ,SINGLEBACK,left,1,10,53.0,4,8:08,4,2024,run
2022102307_3540,2022102307,3540,NYJ,SINGLEBACK,left,1,10,41.0,4,6:52,4,2024,run
2022102307_3561,2022102307,3561,NYJ,SINGLEBACK,left,2,9,40.0,4,6:11,4,2024,run
2022102307_3674,2022102307,3674,DEN,SHOTGUN,right,2,1,44.0,4,4:31,-7,2024,run
2022102307_3893,2022102307,3893,NYJ,SINGLEBACK,left,1,10,85.0,4,1:55,7,2024,run
2022102307_3914,2022102307,3914,NYJ,SINGLEBACK,left,2,10,85.0,4,1:50,7,2024,run
2022102307_3942,2022102307,3942,NYJ,SINGLEBACK,left,3,9,84.0,4,1:46,7,2024,run
2022102308_62,2022102308,62,LV,I_FORM,left,1,10,86.0,1,14:54,0,2024,run
2022102308_83,2022102308,83,LV,I_FORM,left,2,3,79.0,1,14:18,0,2024,run
2022102308_164,2022102308,164,LV,I_FORM,left,1,10,69.0,1,13:19,0,2024,run
2022102308_233,2022102308,233,LV,I_FORM,left,1,10,44.0,1,11:07,0,2024,run
2022102308_361,2022102308,361,HOU,I_FORM,right,1,10,50.0,1,9:21,-3,2024,run
2022102308_382,2022102308,382,HOU,SINGLEBACK,right,2,6,54.0,1,8:44,-3,2024,run
2022102308_429,2022102308,429,HOU,I_FORM,right,1,10,75.0,1,7:26,-3,2024,run
2022102308_450,2022102308,450,HOU,SINGLEBACK,right,1,10,85.0,1,6:44,-3,2024,run
2022102308_478,2022102308,478,HOU,SINGLEBACK,right,2,7,88.0,1,6:06,-3,2024,run
2022102308_748,2022102308,748,HOU,SHOTGUN,right,3,1,68.0,1,1:26,-3,2024,run
2022102308_769,2022102308,769,HOU,SINGLEBACK,right,1,10,72.0,1,0:50,-3,2024,run
2022102308_905,2022102308,905,HOU,I_FORM,left,3,1,27.0,2,12:51,-3,2024,run
2022102308_950,2022102308,950,HOU,SINGLEBACK,left,2,10,24.0,2,12:07,-3,2024,run
2022102308_1042,2022102308,1042,LV,SINGLEBACK,right,1,10,19.0,2,11:12,-4,2024,run
2022102308_1063,2022102308,1063,LV,I_FORM,right,2,5,24.0,2,10:37,-4,2024,run
2022102308_1137,2022102308,1137,LV,I_FORM,right,2,5,58.0,2,8:23,-4,2024,run
2022102308_1210,2022102308,1210,HOU,SHOTGUN,left,1,10,90.0,2,7:28,4,2024,run
2022102308_1231,2022102308,1231,HOU,I_FORM,left,2,1,81.0,2,6:56,4,2024,run
2022102308_1254,2022102308,1254,HOU,SINGLEBACK,left,1,10,77.0,2,6:16,4,2024,run
2022102308_1402,2022102308,1402,LV,SINGLEBACK,right,1,10,28.0,2,4:51,-7,2024,run
2022102308_1423,2022102308,1423,LV,I_FORM,right,1,10,46.0,2,4:15,-7,2024,run
2022102308_1468,2022102308,1468,LV,SINGLEBACK,right,3,1,55.0,2,3:19,-7,2024,run
2022102308_1489,2022102308,1489,LV,I_FORM,right,1,10,68.0,2,2:37,-7,2024,run
2022102308_1510,2022102308,1510,LV,SINGLEBACK,right,2,8,70.0,2,2:00,-7,2024,run
2022102308_1538,2022102308,1538,LV,SINGLEBACK,right,3,5,73.0,2,1:24,-7,2024,run
2022102308_1753,2022102308,1753,HOU,SINGLEBACK,left,2,5,89.0,3,14:18,0,2024,run
2022102308_1824,2022102308,1824,HOU,I_FORM,left,1,10,28.0,3,12:05,0,2024,run
2022102308_1940,2022102308,1940,LV,I_FORM,right,1,10,35.0,3,10:59,-3,2024,run
2022102308_1961,2022102308,1961,LV,I_FORM,right,1,10,46.0,3,10:23,-3,2024,run
2022102308_2028,2022102308,2028,LV,SHOTGUN,right,1,10,60.0,3,8:57,-3,2024,run
2022102308_2073,2022102308,2073,LV,I_FORM,right,1,10,83.0,3,7:28,-3,2024,run
2022102308_2140,2022102308,2140,LV,SINGLEBACK,right,1,4,106.0,3,5:54,-3,2024,run
2022102308_2247,2022102308,2247,HOU,I_FORM,left,1,10,51.0,3,4:37,-4,2024,run
2022102308_2268,2022102308,2268,HOU,SINGLEBACK,left,1,10,38.0,3,3:57,-4,2024,run
2022102308_2544,2022102308,2544,LV,I_FORM,left,2,5,47.0,4,14:53,-3,2024,run
2022102308_2600,2022102308,2600,LV,I_FORM,left,1,7,17.0,4,13:37,-3,2024,run
2022102308_2665,2022102308,2665,HOU,SINGLEBACK,right,1,10,34.0,4,13:27,-4,2024,run
2022102308_2710,2022102308,2710,HOU,I_FORM,right,3,1,43.0,4,12:12,-4,2024,run
2022102308_2792,2022102308,2792,LV,SINGLEBACK,left,1,10,91.0,4,11:21,4,2024,run
2022102308_2837,2022102308,2837,LV,SINGLEBACK,left,1,10,52.0,4,9:51,4,2024,run
2022102308_2885,2022102308,2885,LV,SINGLEBACK,left,2,10,39.0,4,9:00,4,2024,run
2022102308_2953,2022102308,2953,LV,I_FORM,left,1,10,25.0,4,7:12,4,2024,run
2022102308_3025,2022102308,3025,HOU,SHOTGUN,right,2,3,42.0,4,6:42,-11,2024,run
2022102308_3165,2022102308,3165,HOU,SHOTGUN,right,2,6,62.0,4,4:30,-11,2024,run
2022102308_3186,2022102308,3186,HOU,SHOTGUN,right,3,2,66.0,4,4:02,-11,2024,run
2022102308_3326,2022102308,3326,HOU,SHOTGUN,right,3,1,39.0,4,2:53,-18,2024,run
2022102309_88,2022102309,88,SEA,SINGLEBACK,left,1,10,75.0,1,14:21,0,2024,run
2022102309_109,2022102309,109,SEA,SHOTGUN,left,2,10,75.0,1,13:57,0,2024,run
2022102309_161,2022102309,161,LAC,SHOTGUN,right,1,10,69.0,1,13:20,0,2024,run
2022102309_283,2022102309,283,LAC,SHOTGUN,right,3,2,77.0,1,12:15,0,2024,run
2022102309_470,2022102309,470,SEA,SINGLEBACK,left,1,10,56.0,1,10:37,0,2024,run
2022102309_491,2022102309,491,SEA,SINGLEBACK,left,2,3,49.0,1,10:05,0,2024,run
2022102309_576,2022102309,576,SEA,SHOTGUN,left,1,10,26.0,1,8:24,0,2024,run
2022102309_713,2022102309,713,LAC,SINGLEBACK,right,1,10,50.0,1,6:52,-7,2024,run
2022102309_784,2022102309,784,SEA,SINGLEBACK,left,1,10,53.0,1,5:26,7,2024,run
2022102309_805,2022102309,805,SEA,SINGLEBACK,left,2,1,44.0,1,5:00,7,2024,run
2022102309_881,2022102309,881,SEA,SHOTGUN,left,1,10,22.0,1,4:23,7,2024,run
2022102309_934,2022102309,934,LAC,SINGLEBACK,right,1,10,35.0,1,4:17,-14,2024,run
2022102309_1052,2022102309,1052,SEA,SINGLEBACK,left,1,10,29.0,1,2:34,14,2024,run
2022102309_1278,2022102309,1278,LAC,SINGLEBACK,left,1,10,31.0,2,14:04,-17,2024,run
2022102309_1352,2022102309,1352,LAC,SHOTGUN,left,1,7,17.0,2,12:50,-17,2024,run
2022102309_1490,2022102309,1490,LAC,SHOTGUN,left,2,10,43.0,2,11:23,-10,2024,run
2022102309_1637,2022102309,1637,SEA,I_FORM,right,1,10,35.0,2,9:37,3,2024,run
2022102309_1658,2022102309,1658,SEA,PISTOL,right,2,2,43.0,2,9:01,3,2024,run
2022102309_1679,2022102309,1679,SEA,SINGLEBACK,right,1,10,46.0,2,8:17,3,2024,run
2022102309_1813,2022102309,1813,LAC,SINGLEBACK,left,1,10,83.0,2,5:33,-3,2024,run
2022102309_1987,2022102309,1987,SEA,SINGLEBACK,right,1,10,76.0,2,2:33,3,2024,run
2022102309_2041,2022102309,2041,SEA,SINGLEBACK,right,1,10,87.0,2,1:50,3,2024,run
2022102309_2389,2022102309,2389,LAC,SINGLEBACK,right,1,10,33.0,3,14:54,-10,2024,run
2022102309_2591,2022102309,2591,SEA,SINGLEBACK,left,1,10,103.0,3,11:26,10,2024,run
2022102309_2636,2022102309,2636,SEA,SINGLEBACK,left,1,10,90.0,3,10:15,10,2024,run
2022102309_2686,2022102309,2686,SEA,SINGLEBACK,left,2,4,65.0,3,9:07,10,2024,run
2022102309_2707,2022102309,2707,SEA,SINGLEBACK,left,1,10,57.0,3,8:27,10,2024,run
2022102309_2816,2022102309,2816,SEA,SINGLEBACK,left,1,10,46.0,3,5:40,10,2024,run
2022102309_2866,2022102309,2866,SEA,SHOTGUN,left,1,10,28.0,3,4:29,10,2024,run
2022102309_2920,2022102309,2920,SEA,I_FORM,left,2,6,24.0,3,3:44,10,2024,run
2022102309_2987,2022102309,2987,SEA,SINGLEBACK,left,2,6,16.0,3,2:29,10,2024,run
2022102309_3092,2022102309,3092,LAC,SHOTGUN,right,2,6,39.0,3,0:33,-13,2024,run
2022102309_3262,2022102309,3262,SEA,SINGLEBACK,right,1,10,12.0,4,14:20,13,2024,run
2022102309_3435,2022102309,3435,SEA,JUMBO,right,2,9,48.0,4,12:06,11,2024,run
2022102309_3456,2022102309,3456,SEA,SINGLEBACK,right,1,10,60.0,4,11:28,11,2024,run
2022102309_3510,2022102309,3510,SEA,SHOTGUN,right,1,10,76.0,4,10:43,11,2024,run
2022102309_3809,2022102309,3809,SEA,SINGLEBACK,right,1,10,36.0,4,7:08,14,2024,run
2022102309_3862,2022102309,3862,LAC,SHOTGUN,left,1,10,85.0,4,6:56,-21,2024,run
2022102309_4216,2022102309,4216,SEA,SINGLEBACK,right,1,10,65.0,4,3:21,14,2024,run
2022102309_4237,2022102309,4237,SEA,SINGLEBACK,right,2,9,66.0,4,2:37,14,2024,run
2022102309_4260,2022102309,4260,SEA,SHOTGUN,right,3,8,67.0,4,2:00,14,2024,run
2022102309_4288,2022102309,4288,SEA,SINGLEBACK,right,1,10,76.0,4,1:12,14,2024,run
2022102310_56,2022102310,56,SF,SINGLEBACK,left,1,10,85.0,1,15:00,0,2024,run
2022102310_127,2022102310,127,SF,I_FORM,left,2,10,60.0,1,13:45,0,2024,run
2022102310_148,2022102310,148,SF,SHOTGUN,left,1,10,50.0,1,13:10,0,2024,run
2022102310_169,2022102310,169,SF,I_FORM,left,2,1,41.0,1,12:32,0,2024,run
2022102310_314,2022102310,314,KC,SHOTGUN,right,1,10,35.0,1,10:17,-3,2024,run
2022102310_389,2022102310,389,SF,SINGLEBACK,left,1,10,44.0,1,8:43,3,2024,run
2022102310_434,2022102310,434,SF,SINGLEBACK,left,1,9,19.0,1,7:14,3,2024,run
2022102310_571,2022102310,571,KC,SHOTGUN,right,2,1,46.0,1,5:46,-10,2024,run
2022102310_715,2022102310,715,KC,SHOTGUN,right,2,10,91.0,1,3:35,-10,2024,run
2022102310_896,2022102310,896,SF,I_FORM,left,2,10,88.0,1,1:57,3,2024,run
2022102310_968,2022102310,968,SF,SHOTGUN,left,1,15,70.0,1,0:06,3,2024,run
2022102310_1032,2022102310,1032,SF,SINGLEBACK,right,1,10,71.0,2,14:26,3,2024,run
2022102310_1182,2022102310,1182,KC,SHOTGUN,left,1,10,100.0,2,12:02,-6,2024,run
2022102310_1318,2022102310,1318,KC,SHOTGUN,left,1,10,70.0,2,10:31,-6,2024,run
2022102310_1394,2022102310,1394,KC,I_FORM,left,1,10,56.0,2,9:46,-6,2024,run
2022102310_1439,2022102310,1439,KC,SINGLEBACK,left,1,10,46.0,2,8:27,-6,2024,run
2022102310_1488,2022102310,1488,KC,SINGLEBACK,left,1,10,35.0,2,7:17,-6,2024,run
2022102310_1552,2022102310,1552,SF,SHOTGUN,right,1,10,24.0,2,7:05,-1,2024,run
2022102310_1705,2022102310,1705,SF,SINGLEBACK,right,1,10,81.0,2,3:50,-1,2024,run
2022102310_1755,2022102310,1755,SF,SHOTGUN,right,1,20,71.0,2,3:26,-1,2024,run
2022102310_1915,2022102310,1915,SF,SHOTGUN,right,1,10,98.0,2,1:47,-1,2024,run
2022102310_2369,2022102310,2369,KC,SHOTGUN,left,1,10,43.0,3,14:51,1,2024,run
2022102310_2422,2022102310,2422,KC,SHOTGUN,left,1,10,26.0,3,13:34,1,2024,run
2022102310_2486,2022102310,2486,SF,I_FORM,right,1,10,27.0,3,13:25,-8,2024,run
2022102310_2560,2022102310,2560,SF,SINGLEBACK,right,1,10,44.0,3,11:58,-8,2024,run
2022102310_2585,2022102310,2585,SF,SHOTGUN,right,1,10,59.0,3,11:11,-8,2024,run
2022102310_2630,2022102310,2630,SF,SHOTGUN,right,3,3,66.0,3,9:54,-8,2024,run
2022102310_2679,2022102310,2679,SF,SINGLEBACK,right,2,6,80.0,3,8:31,-8,2024,run
2022102310_2778,2022102310,2778,KC,SHOTGUN,left,1,10,85.0,3,7:41,5,2024,run
2022102310_2827,2022102310,2827,KC,SINGLEBACK,left,1,10,61.0,3,6:21,5,2024,run
2022102310_3175,2022102310,3175,SF,SINGLEBACK,right,1,10,52.0,3,2:13,-12,2024,run
2022102310_3487,2022102310,3487,KC,SHOTGUN,right,2,16,24.0,4,13:34,5,2024,run
2022102310_3537,2022102310,3537,KC,SHOTGUN,right,1,10,86.0,4,12:10,5,2024,run
2022102310_3586,2022102310,3586,KC,SINGLEBACK,right,1,3,107.0,4,10:48,5,2024,run
2022102310_3690,2022102310,3690,SF,SHOTGUN,left,1,5,100.0,4,10:15,-12,2024,run
2022102310_3777,2022102310,3777,KC,SHOTGUN,right,1,10,38.0,4,8:42,14,2024,run
2022102310_3798,2022102310,3798,KC,SINGLEBACK,right,2,4,44.0,4,8:03,14,2024,run
2022102310_3819,2022102310,3819,KC,SHOTGUN,right,1,10,61.0,4,7:24,14,2024,run
2022102310_4020,2022102310,4020,SF,SINGLEBACK,left,3,1,76.0,4,5:41,-21,2024,run
2022102310_4212,2022102310,4212,KC,SINGLEBACK,right,2,10,59.0,4,3:57,21,2024,run
2022102311_183,2022102311,183,MIA,I_FORM,right,2,1,76.0,1,12:39,0,2024,run
2022102311_235,2022102311,235,MIA,I_FORM,right,1,10,95.0,1,11:32,0,2024,run
2022102311_334,2022102311,334,PIT,I_FORM,left,1,10,85.0,1,10:45,-7,2024,run
2022102311_355,2022102311,355,PIT,SINGLEBACK,left,2,7,82.0,1,10:05,-7,2024,run
2022102311_427,2022102311,427,MIA,SINGLEBACK,right,1,10,45.0,1,9:31,7,2024,run
2022102311_472,2022102311,472,MIA,SINGLEBACK,right,1,10,75.0,1,8:06,7,2024,run
2022102311_493,2022102311,493,MIA,SHOTGUN,right,1,10,87.0,1,7:22,7,2024,run
2022102311_514,2022102311,514,MIA,I_FORM,right,1,10,98.0,1,6:47,7,2024,run
2022102311_662,2022102311,662,MIA,SHOTGUN,right,1,10,57.0,1,4:39,10,2024,run
2022102311_686,2022102311,686,MIA,I_FORM,right,2,1,66.0,1,4:08,10,2024,run
2022102311_836,2022102311,836,PIT,SHOTGUN,left,1,10,85.0,1,2:27,-13,2024,run
2022102311_905,2022102311,905,PIT,SHOTGUN,left,1,10,69.0,1,0:46,-13,2024,run
2022102311_931,2022102311,931,PIT,SINGLEBACK,left,2,7,66.0,1,0:08,-13,2024,run
2022102311_997,2022102311,997,PIT,JUMBO,right,4,1,60.0,2,14:39,-13,2024,run
2022102311_1042,2022102311,1042,PIT,I_FORM,right,1,10,76.0,2,13:14,-13,2024,run
2022102311_1223,2022102311,1223,MIA,SINGLEBACK,left,1,10,73.0,2,10:14,10,2024,run
2022102311_1400,2022102311,1400,PIT,SHOTGUN,right,2,6,54.0,2,7:16,-10,2024,run
2022102311_1493,2022102311,1493,PIT,SINGLEBACK,right,1,10,74.0,2,5:07,-10,2024,run
2022102311_1564,2022102311,1564,PIT,SINGLEBACK,right,2,9,75.0,2,3:58,-10,2024,run
2022102311_1606,2022102311,1606,PIT,I_FORM,right,1,10,88.0,2,2:27,-10,2024,run
2022102311_1627,2022102311,1627,PIT,SINGLEBACK,right,1,10,100.0,2,2:01,-10,2024,run
2022102311_2048,2022102311,2048,PIT,SHOTGUN,left,1,10,83.0,3,14:53,-6,2024,run
2022102311_2131,2022102311,2131,MIA,SHOTGUN,right,1,10,38.0,3,12:48,6,2024,run
2022102311_2163,2022102311,2163,MIA,SINGLEBACK,right,2,9,39.0,3,12:18,6,2024,run
2022102311_2232,2022102311,2232,MIA,SHOTGUN,right,1,10,89.0,3,10:29,6,2024,run
2022102311_2277,2022102311,2277,MIA,SHOTGUN,right,3,2,97.0,3,9:13,6,2024,run
2022102311_2309,2022102311,2309,MIA,SHOTGUN,right,4,3,96.0,3,8:43,6,2024,run
2022102311_2487,2022102311,2487,MIA,I_FORM,right,1,10,31.0,3,6:18,6,2024,run
2022102311_2579,2022102311,2579,PIT,SINGLEBACK,left,1,10,71.0,3,4:48,-6,2024,run
2022102311_2742,2022102311,2742,MIA,SINGLEBACK,right,1,10,40.0,3,1:57,6,2024,run
2022102311_2835,2022102311,2835,PIT,SHOTGUN,left,1,10,92.0,3,0:37,-6,2024,run
2022102311_2856,2022102311,2856,PIT,SINGLEBACK,left,1,10,76.0,3,0:01,-6,2024,run
2022102311_2999,2022102311,2999,MIA,I_FORM,left,1,10,82.0,4,13:27,6,2024,run
2022102311_3096,2022102311,3096,PIT,SHOTGUN,right,1,10,33.0,4,11:53,-6,2024,run
2022102311_3212,2022102311,3212,MIA,I_FORM,left,2,1,86.0,4,9:50,6,2024,run
2022102311_3233,2022102311,3233,MIA,I_FORM,left,1,10,74.0,4,9:25,6,2024,run
2022102311_3254,2022102311,3254,MIA,I_FORM,left,2,2,66.0,4,8:55,6,2024,run
2022102311_3316,2022102311,3316,PIT,I_FORM,right,1,10,28.0,4,7:56,-6,2024,run
2022102311_3570,2022102311,3570,PIT,SHOTGUN,right,1,10,86.0,4,4:03,-6,2024,run
2022102311_3609,2022102311,3609,PIT,SINGLEBACK,right,2,3,93.0,4,3:57,-6,2024,run
2022102311_3630,2022102311,3630,PIT,I_FORM,right,3,1,95.0,4,3:17,-6,2024,run
2022102311_3749,2022102311,3749,MIA,SINGLEBACK,left,1,10,59.0,4,2:57,6,2024,run
2022102311_3770,2022102311,3770,MIA,SINGLEBACK,left,2,6,55.0,4,2:45,6,2024,run
2022102400_66,2022102400,66,NE,SHOTGUN,right,1,10,27.0,1,14:57,0,2024,run
2022102400_196,2022102400,196,CHI,SINGLEBACK,left,1,10,76.0,1,12:54,0,2024,run
2022102400_217,2022102400,217,CHI,I_FORM,left,2,6,72.0,1,12:20,0,2024,run
2022102400_348,2022102400,348,CHI,SHOTGUN,left,3,14,43.0,1,9:49,0,2024,run
2022102400_410,2022102400,410,NE,SHOTGUN,right,1,10,31.0,1,8:57,-3,2024,run
2022102400_513,2022102400,513,NE,SHOTGUN,right,3,10,31.0,1,7:14,-3,2024,run
2022102400_588,2022102400,588,CHI,SINGLEBACK,left,2,4,60.0,1,5:43,3,2024,run
2022102400_657,2022102400,657,CHI,SHOTGUN,left,1,10,29.0,1,3:42,3,2024,run
2022102400_678,2022102400,678,CHI,SHOTGUN,left,2,2,21.0,1,3:01,3,2024,run
2022102400_699,2022102400,699,CHI,EMPTY,left,1,3,13.0,1,2:16,3,2024,run
2022102400_781,2022102400,781,NE,SINGLEBACK,right,2,10,33.0,1,1:59,-10,2024,run
2022102400_823,2022102400,823,NE,SINGLEBACK,right,1,10,48.0,1,0:51,-10,2024,run
2022102400_887,2022102400,887,NE,SINGLEBACK,left,1,10,56.0,2,15:00,-10,2024,run
2022102400_932,2022102400,932,NE,I_FORM,left,3,1,47.0,2,13:49,-10,2024,run
2022102400_1142,2022102400,1142,NE,SHOTGUN,left,2,6,61.0,2,11:14,-10,2024,run
2022102400_1254,2022102400,1254,CHI,SHOTGUN,right,1,10,40.0,2,9:36,3,2024,run
2022102400_1280,2022102400,1280,CHI,SHOTGUN,right,1,10,55.0,2,8:59,3,2024,run
2022102400_1301,2022102400,1301,CHI,SINGLEBACK,right,2,9,56.0,2,8:16,3,2024,run
2022102400_1375,2022102400,1375,NE,SINGLEBACK,left,1,7,17.0,2,6:45,-3,2024,run
2022102400_1396,2022102400,1396,NE,SINGLEBACK,left,2,4,14.0,2,6:08,-3,2024,run
2022102400_1452,2022102400,1452,CHI,SHOTGUN,right,1,10,35.0,2,6:04,-4,2024,run
2022102400_1473,2022102400,1473,CHI,SHOTGUN,right,2,5,40.0,2,5:33,-4,2024,run
2022102400_1494,2022102400,1494,CHI,SINGLEBACK,right,3,1,44.0,2,5:12,-4,2024,run
2022102400_1515,2022102400,1515,CHI,SHOTGUN,right,1,10,45.0,2,4:32,-4,2024,run
2022102400_1622,2022102400,1622,CHI,EMPTY,right,3,5,76.0,2,2:14,-4,2024,run
2022102400_1808,2022102400,1808,CHI,SHOTGUN,right,1,10,73.0,2,1:32,3,2024,run
2022102400_1920,2022102400,1920,CHI,EMPTY,right,2,25,74.0,2,0:24,3,2024,run
2022102400_2082,2022102400,2082,CHI,I_FORM,left,1,10,86.0,3,14:53,6,2024,run
2022102400_2161,2022102400,2161,CHI,SINGLEBACK,left,1,10,75.0,3,13:35,6,2024,run
2022102400_2187,2022102400,2187,CHI,SHOTGUN,left,1,10,46.0,3,13:00,6,2024,run
2022102400_2260,2022102400,2260,CHI,SHOTGUN,left,1,15,35.0,3,11:15,6,2024,run
2022102400_2281,2022102400,2281,CHI,SINGLEBACK,left,2,14,34.0,3,10:37,6,2024,run
2022102400_2363,2022102400,2363,NE,SINGLEBACK,right,1,10,35.0,3,9:47,-9,2024,run
2022102400_2492,2022102400,2492,CHI,I_FORM,left,2,10,88.0,3,8:09,9,2024,run
2022102400_2537,2022102400,2537,CHI,SHOTGUN,left,1,10,59.0,3,7:05,9,2024,run
2022102400_2558,2022102400,2558,CHI,SHOTGUN,left,2,4,53.0,3,6:26,9,2024,run
2022102400_2579,2022102400,2579,CHI,I_FORM,left,3,1,50.0,3,5:49,9,2024,run
2022102400_2622,2022102400,2622,CHI,SHOTGUN,left,2,10,49.0,3,5:00,9,2024,run
2022102400_2643,2022102400,2643,CHI,SHOTGUN,left,3,8,47.0,3,4:35,9,2024,run
2022102400_2845,2022102400,2845,CHI,SHOTGUN,left,1,10,49.0,3,2:01,12,2024,run
2022102400_2938,2022102400,2938,CHI,SHOTGUN,right,1,10,84.0,4,15:00,12,2024,run
2022102400_2959,2022102400,2959,CHI,I_FORM,right,2,7,87.0,4,14:23,12,2024,run
2022102400_2985,2022102400,2985,CHI,SINGLEBACK,right,3,1,93.0,4,13:46,12,2024,run
2022102400_3006,2022102400,3006,CHI,I_FORM,right,1,5,105.0,4,13:03,12,2024,run
2022102400_3027,2022102400,3027,CHI,JUMBO,right,2,1,109.0,4,12:17,12,2024,run
2022102400_3119,2022102400,3119,NE,SHOTGUN,left,1,10,82.0,4,11:29,-19,2024,run
2022102400_3188,2022102400,3188,NE,SHOTGUN,left,1,10,71.0,4,9:37,-19,2024,run
2022102400_3334,2022102400,3334,CHI,SINGLEBACK,right,1,10,47.0,4,7:50,19,2024,run
2022102400_3355,2022102400,3355,CHI,SINGLEBACK,right,1,10,60.0,4,7:01,19,2024,run
2022102400_3376,2022102400,3376,CHI,SHOTGUN,right,2,6,64.0,4,6:14,19,2024,run
2022102400_3397,2022102400,3397,CHI,I_FORM,right,3,5,65.0,4,5:29,19,2024,run
2022102400_3580,2022102400,3580,NE,SHOTGUN,left,2,9,67.0,4,3:21,-19,2024,run
2022102400_3649,2022102400,3649,CHI,SINGLEBACK,right,1,10,100.0,4,2:40,19,2024,run
2022102400_3670,2022102400,3670,CHI,SHOTGUN,right,2,5,105.0,4,2:00,19,2024,run
2022102400_3698,2022102400,3698,CHI,SHOTGUN,right,3,3,107.0,4,1:15,19,2024,run
2022092200_56,2022092200,56,CLE,SINGLEBACK,left,1,10,85.0,1,15:00,0,2024,run
2022092200_84,2022092200,84,CLE,SINGLEBACK,left,2,9,84.0,1,14:22,0,2024,run
2022092200_214,2022092200,214,PIT,SINGLEBACK,right,1,10,43.0,1,12:22,0,2024,run
2022092200_240,2022092200,240,PIT,SHOTGUN,right,2,8,45.0,1,11:47,0,2024,run
2022092200_302,2022092200,302,CLE,SINGLEBACK,left,1,10,87.0,1,11:04,0,2024,run
2022092200_419,2022092200,419,PIT,SINGLEBACK,right,1,10,62.0,1,8:37,0,2024,run
2022092200_440,2022092200,440,PIT,SINGLEBACK,right,1,10,72.0,1,7:57,0,2024,run
2022092200_534,2022092200,534,CLE,SINGLEBACK,left,1,10,70.0,1,5:55,0,2024,run
2022092200_601,2022092200,601,CLE,SINGLEBACK,left,4,1,61.0,1,5:02,0,2024,run
2022092200_622,2022092200,622,CLE,SHOTGUN,left,1,10,58.0,1,4:20,0,2024,run
2022092200_643,2022092200,643,CLE,SINGLEBACK,left,1,10,22.0,1,3:36,0,2024,run
2022092200_770,2022092200,770,PIT,SHOTGUN,right,1,10,49.0,1,1:52,-7,2024,run
2022092200_847,2022092200,847,PIT,SINGLEBACK,right,2,4,98.0,1,0:36,-7,2024,run
2022092200_887,2022092200,887,PIT,SHOTGUN,left,1,5,15.0,2,15:00,-7,2024,run
2022092200_1052,2022092200,1052,CLE,SINGLEBACK,right,1,10,50.0,2,13:34,0,2024,run
2022092200_1187,2022092200,1187,CLE,SHOTGUN,right,1,10,90.0,2,11:04,0,2024,run
2022092200_1232,2022092200,1232,CLE,SHOTGUN,right,3,3,97.0,2,9:44,0,2024,run
2022092200_1348,2022092200,1348,PIT,SINGLEBACK,left,2,2,77.0,2,8:20,-6,2024,run
2022092200_1398,2022092200,1398,PIT,SHOTGUN,left,1,10,58.0,2,7:11,-6,2024,run
2022092200_1419,2022092200,1419,PIT,SINGLEBACK,left,2,6,54.0,2,6:31,-6,2024,run
2022092200_1456,2022092200,1456,PIT,PISTOL,left,1,10,37.0,2,6:02,-6,2024,run
2022092200_1477,2022092200,1477,PIT,SHOTGUN,left,2,9,36.0,2,5:21,-6,2024,run
2022092200_1502,2022092200,1502,PIT,SINGLEBACK,left,1,10,25.0,2,4:59,-6,2024,run
2022092200_1523,2022092200,1523,PIT,SINGLEBACK,left,1,5,15.0,2,4:35,-6,2024,run
2022092200_1544,2022092200,1544,PIT,SHOTGUN,left,2,1,11.0,2,3:55,-6,2024,run
2022092200_1686,2022092200,1686,CLE,SHOTGUN,right,1,10,57.0,2,2:25,-1,2024,run
2022092200_1707,2022092200,1707,CLE,SINGLEBACK,right,2,7,60.0,2,2:00,-1,2024,run
2022092200_1735,2022092200,1735,CLE,SINGLEBACK,right,1,10,71.0,2,1:25,-1,2024,run
2022092200_2156,2022092200,2156,PIT,SINGLEBACK,right,1,5,46.0,3,13:44,1,2024,run
2022092200_2230,2022092200,2230,PIT,SINGLEBACK,right,2,1,50.0,3,13:21,1,2024,run
2022092200_2252,2022092200,2252,PIT,SHOTGUN,right,1,10,52.0,3,12:40,1,2024,run
2022092200_2537,2022092200,2537,CLE,JUMBO,left,1,10,96.0,3,9:33,-1,2024,run
2022092200_2613,2022092200,2613,CLE,SINGLEBACK,left,1,10,55.0,3,7:25,-1,2024,run
